Date,Latitude,Longitude,risk_factor,risk_level
2025-05-04 03:57:00,41.887711996,-87.617139647,7.0,Medium
2025-05-04 02:00:00,41.890013771,-87.631705393,4.0,Low
2025-05-04 02:00:00,41.885105422,-87.646870922,8.0,High
2025-05-04 01:47:00,41.881776822,-87.620767948,4.0,Low
2025-05-04 01:30:00,41.893200979,-87.633242486,8.0,High
2025-05-04 01:30:00,41.893261633,-87.628801359,7.0,Medium
2025-05-04 01:03:00,41.886320789,-87.620688076,2.0,Low
2025-05-04 01:00:00,41.881828083,-87.643545951,7.0,Medium
2025-05-04 01:00:00,41.892569522,-87.622032647,7.0,Medium
2025-05-03 23:05:00,41.873968788,-87.625987769,9.0,High
2025-05-03 21:43:00,41.867868979,-87.627431787,4.0,Low
2025-05-03 21:32:00,41.879381337,-87.634201201,7.0,Medium
2025-05-03 20:30:00,41.889179863,-87.633110109,7.0,Medium
2025-05-03 20:30:00,41.878334315,-87.62768015,7.0,Medium
2025-05-03 20:00:00,41.88449264,-87.649033145,7.0,Medium
2025-05-03 19:52:00,41.893469034,-87.632648229,7.0,Medium
2025-05-03 19:40:00,41.872944198,-87.631642435,8.0,High
2025-05-03 19:00:00,41.892505345,-87.626304822,7.0,Medium
2025-05-03 19:00:00,41.883475491,-87.627876969,9.0,High
2025-05-03 18:20:00,41.893469034,-87.632648229,7.0,Medium
2025-05-03 18:10:00,41.877981539,-87.644608125,7.0,Medium
2025-05-03 17:09:00,41.86821682,-87.6304532,5.0,Medium
2025-05-03 16:27:00,41.880204627,-87.63963427,7.0,Medium
2025-05-03 16:15:00,41.874363279,-87.643013039,8.0,High
2025-05-03 16:00:00,41.88496219,-87.648620502,7.0,Medium
2025-05-03 15:30:00,41.87799875,-87.642904147,7.0,Medium
2025-05-03 14:21:00,41.869558474,-87.64079576,7.0,Medium
2025-05-03 14:00:00,41.879235852,-87.624347038,7.0,Medium
2025-05-03 13:38:00,41.876607964,-87.627644063,8.0,High
2025-05-03 13:34:00,41.882394062,-87.627844798,7.0,Medium
2025-05-03 13:34:00,41.86723004,-87.641489077,4.0,Low
2025-05-03 13:00:00,41.861715945,-87.639066901,7.0,Medium
2025-05-03 12:00:00,41.862218265,-87.639087164,4.0,Low
2025-05-03 11:00:00,41.86315933,-87.622454163,5.0,Medium
2025-05-03 10:32:00,41.861335178,-87.625690175,9.0,High
2025-05-03 10:30:00,41.867251542,-87.639594427,4.0,Low
2025-05-03 10:07:00,41.871811902,-87.627340674,4.0,Low
2025-05-03 09:30:00,41.875819066,-87.641411137,8.0,High
2025-05-03 08:52:00,41.876913351,-87.628217193,8.0,High
2025-05-03 08:07:00,41.875254895,-87.627618559,7.0,Medium
2025-05-03 08:00:00,41.877681686,-87.647236789,4.0,Low
2025-05-03 08:00:00,41.8924816,-87.627351831,4.0,Low
2025-05-03 06:15:00,41.879235852,-87.624347038,9.0,High
2025-05-03 04:09:00,41.865078874,-87.625777386,9.0,High
2025-05-03 03:31:00,41.883396241,-87.632413102,7.0,Medium
2025-05-03 02:19:00,41.894764493,-87.63628496,4.0,Low
2025-05-03 01:34:00,41.874422837,-87.625299815,7.0,Medium
2025-05-03 01:00:00,41.890118835,-87.644984589,4.0,Low
2025-05-03 00:01:00,41.878638996,-87.627691486,8.0,High
2025-05-03 00:00:00,41.89005525,-87.628619907,7.0,Medium
2025-05-02 23:50:00,41.878638996,-87.627691486,8.0,High
2025-05-02 23:30:00,41.895003278,-87.62152816,7.0,Medium
2025-05-02 23:10:00,41.88789622,-87.637281436,9.0,High
2025-05-02 23:00:00,41.893281677,-87.627596446,8.0,High
2025-05-02 23:00:00,41.887360792,-87.649564431,7.0,Medium
2025-05-02 22:30:00,41.892694698,-87.626750816,9.0,High
2025-05-02 22:00:00,41.890384236,-87.624109917,4.0,Low
2025-05-02 21:50:00,41.866810739,-87.625817031,8.0,High
2025-05-02 21:13:00,41.869710889,-87.642864837,5.0,Medium
2025-05-02 21:00:00,41.891678767,-87.627551654,8.0,High
2025-05-02 20:50:00,41.885741029,-87.631711749,8.0,High
2025-05-02 20:29:00,41.883078984,-87.651277292,11.0,High
2025-05-02 20:00:00,41.895588753,-87.634641523,7.0,Medium
2025-05-02 19:38:00,41.879381337,-87.634201201,7.0,Medium
2025-05-02 19:33:00,41.875367424,-87.627620993,5.0,Medium
2025-05-02 19:20:00,41.875272573,-87.624251314,4.0,Low
2025-05-02 19:05:00,41.865188052,-87.619032127,8.0,High
2025-05-02 18:44:00,41.894821547,-87.632133928,9.0,High
2025-05-02 18:30:00,41.882394062,-87.627844798,7.0,Medium
2025-05-02 18:06:00,41.87628108,-87.642485683,7.0,Medium
2025-05-02 17:52:00,41.891465732,-87.624153044,7.0,Medium
2025-05-02 17:34:00,41.885481891,-87.627935689,2.0,Low
2025-05-02 17:29:00,41.885484761,-87.632438015,2.0,Low
2025-05-02 17:25:00,41.890540948,-87.645817429,7.0,Medium
2025-05-02 17:25:00,41.890540948,-87.645817429,7.0,Medium
2025-05-02 17:05:00,41.885484761,-87.632438015,3.0,Low
2025-05-02 16:06:00,41.882470918,-87.627847625,7.0,Medium
2025-05-02 15:30:00,41.892993568,-87.622707414,4.0,Low
2025-05-02 15:00:00,41.896083132,-87.629765732,8.0,High
2025-05-02 14:21:00,41.867344428,-87.632294763,7.0,Medium
2025-05-02 12:45:00,41.893387387,-87.621160453,7.0,Medium
2025-05-02 11:15:00,41.863572066,-87.625742604,2.0,Low
2025-05-02 11:11:00,41.876340141,-87.628719197,3.0,Low
2025-05-02 11:00:00,41.892993568,-87.622707414,8.0,High
2025-05-02 10:30:00,41.880579428,-87.627732563,7.0,Medium
2025-05-02 10:30:00,41.894824927,-87.631788635,4.0,Low
2025-05-02 10:00:00,41.867251542,-87.639594427,9.0,High
2025-05-02 08:17:00,41.881374861,-87.64851926,4.0,Low
2025-05-02 08:14:00,41.867251542,-87.639594427,4.0,Low
2025-05-02 07:15:00,41.879383612,-87.634124064,7.0,Medium
2025-05-02 06:30:00,41.885753511,-87.627032961,7.0,Medium
2025-05-02 03:51:00,41.893255699,-87.629176054,4.0,Low
2025-05-02 02:00:00,41.891948167,-87.628073894,2.0,Low
2025-05-02 01:54:00,41.895003278,-87.62152816,4.0,Low
2025-05-01 23:10:00,41.892628411,-87.63115524,7.0,Medium
2025-05-01 22:40:00,41.884790951,-87.624469241,7.0,Medium
2025-05-01 22:16:00,41.867197102,-87.64376934,2.0,Low
2025-05-01 22:06:00,41.893652298,-87.622725822,4.0,Low
2025-05-01 21:51:00,41.879381337,-87.634201201,7.0,Medium
2025-05-01 21:10:00,41.893469034,-87.632648229,7.0,Medium
2025-05-01 19:53:00,41.867197609,-87.643853776,5.0,Medium
2025-05-01 19:47:00,41.869558474,-87.64079576,7.0,Medium
2025-05-01 19:12:00,41.874363279,-87.643013039,8.0,High
2025-05-01 19:02:00,41.879381337,-87.634201201,7.0,Medium
2025-05-01 19:00:00,41.871856553,-87.625232676,7.0,Medium
2025-05-01 18:35:00,41.885120114,-87.649793976,9.0,High
2025-05-01 18:33:00,41.867206743,-87.643090037,7.0,Medium
2025-05-01 18:22:00,41.891070727,-87.616665075,9.0,High
2025-05-01 18:00:00,41.884963658,-87.649788299,6.0,Medium
2025-05-01 18:00:00,41.888383414,-87.647559323,7.0,Medium
2025-05-01 18:00:00,41.876743329,-87.6417757,7.0,Medium
2025-05-01 18:00:00,41.868165405,-87.62743954,10.0,High
2025-05-01 17:56:00,41.883475491,-87.627876969,7.0,Medium
2025-05-01 17:51:00,41.875212095,-87.62601445,8.0,High
2025-05-01 17:30:00,41.881582612,-87.626197575,7.0,Medium
2025-05-01 17:27:00,41.86821682,-87.6304532,5.0,Medium
2025-05-01 17:00:00,41.878638996,-87.627691486,7.0,Medium
2025-05-01 17:00:00,41.88946287,-87.624222942,4.0,Low
2025-05-01 17:00:00,41.892694698,-87.626750816,9.0,High
2025-05-01 16:00:00,41.860558427,-87.625669372,9.0,High
2025-05-01 15:30:00,41.895603123,-87.633396228,7.0,Medium
2025-05-01 15:10:00,41.866810739,-87.625817031,6.0,Medium
2025-05-01 14:46:00,41.877864969,-87.627666954,5.0,Medium
2025-05-01 14:15:00,41.884484068,-87.623213022,7.0,Medium
2025-05-01 13:05:00,41.89200307,-87.628076963,7.0,Medium
2025-05-01 12:50:00,41.876659547,-87.64794171,2.0,Low
2025-05-01 12:32:00,41.89488209,-87.627681669,9.0,High
2025-05-01 12:09:00,41.882526427,-87.624384106,8.0,High
2025-05-01 12:05:00,41.890900247,-87.639397357,7.0,Medium
2025-05-01 12:00:00,41.887154215,-87.624545946,7.0,Medium
2025-05-01 11:00:00,41.878156422,-87.629995452,2.0,Low
2025-05-01 10:40:00,41.862218265,-87.639087164,8.0,High
2025-05-01 09:34:00,41.890389293,-87.619610833,6.0,Medium
2025-05-01 09:12:00,41.882526427,-87.624384106,8.0,High
2025-05-01 09:00:00,41.892571811,-87.621959165,8.0,High
2025-05-01 08:45:00,41.881776822,-87.620767948,4.0,Low
2025-05-01 08:35:00,41.867428687,-87.626342565,8.0,High
2025-05-01 08:20:00,41.894122739,-87.625137369,8.0,High
2025-05-01 08:03:00,41.89036711,-87.626673634,9.0,High
2025-05-01 08:00:00,41.881951231,-87.633060512,8.0,High
2025-05-01 07:48:00,41.880704482,-87.630224558,7.0,Medium
2025-05-01 07:34:00,41.885740288,-87.631590568,6.0,Medium
2025-05-01 07:25:00,41.879381337,-87.634201201,7.0,Medium
2025-05-01 05:06:00,41.888151171,-87.63995963,7.0,Medium
2025-05-01 04:00:00,41.879392098,-87.633264712,7.0,Medium
2025-05-01 03:10:00,41.886778688,-87.649049147,8.0,High
2025-05-01 02:25:00,41.893646656,-87.631177143,4.0,Low
2025-05-01 00:35:00,41.894949856,-87.62353785,4.0,Low
2025-04-30 23:20:00,41.888191017,-87.62802708,5.0,Medium
2025-04-30 23:00:00,41.878229908,-87.626766976,5.0,Medium
2025-04-30 22:20:00,41.882164053,-87.649707973,4.0,Low
2025-04-30 22:00:00,41.875070002,-87.640974928,7.0,Medium
2025-04-30 22:00:00,41.894824927,-87.631788635,7.0,Medium
2025-04-30 22:00:00,41.879225851,-87.646636417,7.0,Medium
2025-04-30 21:56:00,41.892069921,-87.620238531,6.0,Medium
2025-04-30 21:15:00,41.882164053,-87.649707973,7.0,Medium
2025-04-30 20:42:00,41.893469034,-87.632648229,7.0,Medium
2025-04-30 20:30:00,41.882218956,-87.64971106,8.0,High
2025-04-30 20:18:00,41.867195636,-87.643982294,2.0,Low
2025-04-30 19:30:00,41.893469034,-87.632648229,2.0,Low
2025-04-30 18:52:00,41.867234401,-87.641301791,4.0,Low
2025-04-30 18:40:00,41.892628411,-87.63115524,7.0,Medium
2025-04-30 17:50:00,41.867206743,-87.643090037,9.0,High
2025-04-30 17:25:00,41.877821787,-87.63181674,9.0,High
2025-04-30 17:21:00,41.893469034,-87.632648229,7.0,Medium
2025-04-30 17:00:00,41.881787275,-87.646810962,9.0,High
2025-04-30 16:30:00,41.883500187,-87.627876698,7.0,Medium
2025-04-30 16:20:00,41.861217789,-87.624010149,4.0,Low
2025-04-30 16:00:00,41.885411247,-87.626265529,6.0,Medium
2025-04-30 16:00:00,41.894556302,-87.624243734,8.0,High
2025-04-30 14:56:00,41.879097968,-87.632283818,7.0,Medium
2025-04-30 14:36:00,41.88946287,-87.624222942,6.0,Medium
2025-04-30 14:10:00,41.884451738,-87.651383878,7.0,Medium
2025-04-30 13:20:00,41.891924971,-87.629660784,7.0,Medium
2025-04-30 13:07:00,41.867344428,-87.632294763,7.0,Medium
2025-04-30 13:05:00,41.882394062,-87.627844798,7.0,Medium
2025-04-30 13:00:00,41.881828083,-87.643545951,5.0,Medium
2025-04-30 13:00:00,41.879235852,-87.624347038,7.0,Medium
2025-04-30 11:50:00,41.885741529,-87.631344503,7.0,Medium
2025-04-30 11:15:00,41.867441043,-87.625230006,3.0,Low
2025-04-30 09:30:00,41.86315933,-87.622454163,7.0,Medium
2025-04-30 09:00:00,41.872461701,-87.62058136,8.0,High
2025-04-30 09:00:00,41.890831286,-87.63031551,5.0,Medium
2025-04-30 08:20:00,41.87813609,-87.632055653,8.0,High
2025-04-30 08:00:00,41.876645737,-87.635171022,7.0,Medium
2025-04-30 07:42:00,41.885901992,-87.632455489,2.0,Low
2025-04-30 07:13:00,41.894408446,-87.634143853,7.0,Medium
2025-04-30 03:43:00,41.886815464,-87.628361716,8.0,High
2025-04-30 02:00:00,41.882102418,-87.650880063,11.0,High
2025-04-30 01:00:00,41.875212095,-87.62601445,7.0,Medium
2025-04-29 20:44:00,41.887116764,-87.64867829,6.0,Medium
2025-04-29 20:20:00,41.868165405,-87.62743954,8.0,High
2025-04-29 20:08:00,41.893748693,-87.628123871,2.0,Low
2025-04-29 20:08:00,41.8744151,-87.627609439,2.0,Low
2025-04-29 20:00:00,41.882526427,-87.624384106,8.0,High
2025-04-29 19:53:00,41.866843668,-87.625816668,4.0,Low
2025-04-29 19:44:00,41.883475491,-87.627876969,2.0,Low
2025-04-29 19:13:00,41.868172114,-87.633467913,4.0,Low
2025-04-29 19:04:00,41.881446731,-87.627752399,7.0,Medium
2025-04-29 19:00:00,41.885879253,-87.630979425,2.0,Low
2025-04-29 18:16:00,41.887898497,-87.637204288,8.0,High
2025-04-29 17:55:00,41.882470918,-87.627847625,5.0,Medium
2025-04-29 17:35:00,41.892454008,-87.629115076,7.0,Medium
2025-04-29 17:15:00,41.887966168,-87.634790696,7.0,Medium
2025-04-29 17:00:00,41.890756989,-87.636133879,8.0,High
2025-04-29 16:45:00,41.891550041,-87.636580675,7.0,Medium
2025-04-29 16:10:00,41.879235852,-87.624347038,4.0,Low
2025-04-29 16:10:00,41.879235852,-87.624347038,7.0,Medium
2025-04-29 15:56:00,41.891660183,-87.628547174,7.0,Medium
2025-04-29 14:40:00,41.892628411,-87.63115524,5.0,Medium
2025-04-29 14:32:00,41.869558474,-87.64079576,7.0,Medium
2025-04-29 13:35:00,41.865284723,-87.625782459,7.0,Medium
2025-04-29 13:17:00,41.885389294,-87.626265771,8.0,High
2025-04-29 13:15:00,41.866657026,-87.625811383,7.0,Medium
2025-04-29 12:30:00,41.881582612,-87.626197575,7.0,Medium
2025-04-29 12:30:00,41.881582612,-87.626197575,4.0,Low
2025-04-29 12:26:00,41.876614821,-87.651030247,9.0,High
2025-04-29 12:01:00,41.883095109,-87.650296626,7.0,Medium
2025-04-29 11:57:00,41.885753511,-87.627032961,4.0,Low
2025-04-29 11:47:00,41.885901992,-87.632455489,2.0,Low
2025-04-29 11:45:00,41.895140898,-87.624255632,7.0,Medium
2025-04-29 11:00:00,41.889936903,-87.637564113,8.0,High
2025-04-29 10:46:00,41.872709056,-87.624187857,4.0,Low
2025-04-29 09:50:00,41.882394062,-87.627844798,7.0,Medium
2025-04-29 09:38:00,41.894408446,-87.634143853,5.0,Medium
2025-04-29 09:30:00,41.887711996,-87.617139647,8.0,High
2025-04-29 09:16:00,41.882394062,-87.627844798,7.0,Medium
2025-04-29 06:11:00,41.881723839,-87.650439757,4.0,Low
2025-04-29 03:45:00,41.871556324,-87.624163883,11.0,High
2025-04-29 03:00:00,41.886482283,-87.635816786,7.0,Medium
2025-04-29 02:00:00,41.892628411,-87.63115524,7.0,Medium
2025-04-29 00:00:00,41.882526427,-87.624384106,7.0,Medium
2025-04-28 22:30:00,41.877816242,-87.62066507,2.0,Low
2025-04-28 21:00:00,41.879381337,-87.634201201,4.0,Low
2025-04-28 21:00:00,41.892694698,-87.626750816,4.0,Low
2025-04-28 20:02:00,41.863567228,-87.624068617,7.0,Medium
2025-04-28 19:45:00,41.883500187,-87.627876698,5.0,Medium
2025-04-28 19:37:00,41.869558474,-87.64079576,7.0,Medium
2025-04-28 18:57:00,41.868541914,-87.639235361,9.0,High
2025-04-28 18:13:00,41.86821682,-87.6304532,5.0,Medium
2025-04-28 16:30:00,41.887966168,-87.634790696,11.0,High
2025-04-28 16:25:00,41.884497778,-87.625878988,7.0,Medium
2025-04-28 15:51:00,41.885495793,-87.618644375,4.0,Low
2025-04-28 15:50:00,41.874188914,-87.629209138,6.0,Medium
2025-04-28 15:45:00,41.876909148,-87.628426538,7.0,Medium
2025-04-28 15:15:00,41.884790951,-87.624469241,4.0,Low
2025-04-28 14:40:00,41.867234401,-87.641301791,7.0,Medium
2025-04-28 13:46:00,41.881446731,-87.627752399,7.0,Medium
2025-04-28 13:30:00,41.881546939,-87.626197968,7.0,Medium
2025-04-28 13:02:00,41.876607964,-87.627644063,9.0,High
2025-04-28 13:00:00,41.881648492,-87.626200521,4.0,Low
2025-04-28 12:50:00,41.882114362,-87.632361012,7.0,Medium
2025-04-28 12:45:00,41.880420133,-87.651331272,8.0,High
2025-04-28 12:15:00,41.891404732,-87.628061509,2.0,Low
2025-04-28 12:10:00,41.893373278,-87.621983327,7.0,Medium
2025-04-28 11:33:00,41.885050022,-87.648623237,7.0,Medium
2025-04-28 11:00:00,41.891133566,-87.624134682,7.0,Medium
2025-04-28 10:00:00,41.88233367,-87.627841791,8.0,High
2025-04-28 09:30:00,41.865397377,-87.640660777,5.0,Medium
2025-04-28 09:30:00,41.886944528,-87.615528657,7.0,Medium
2025-04-28 09:11:00,41.875254895,-87.627618559,7.0,Medium
2025-04-28 08:00:00,41.88677625,-87.649100588,4.0,Low
2025-04-28 07:59:00,41.88320956,-87.630156699,4.0,Low
2025-04-28 07:45:00,41.87813609,-87.632055653,7.0,Medium
2025-04-28 07:00:00,41.866519801,-87.625809225,7.0,Medium
2025-04-28 06:30:00,41.882526427,-87.624384106,8.0,High
2025-04-28 06:00:00,41.87532588,-87.642451908,6.0,Medium
2025-04-28 02:23:00,41.893344883,-87.623603367,7.0,Medium
2025-04-28 02:00:00,41.884650262,-87.627915459,7.0,Medium
2025-04-28 01:30:00,41.893616162,-87.635628985,8.0,High
2025-04-28 01:00:00,41.885730611,-87.625542215,7.0,Medium
2025-04-28 00:00:00,41.893652298,-87.622725822,4.0,Low
2025-04-27 23:45:00,41.892380796,-87.634650776,8.0,High
2025-04-27 23:44:00,41.885935298,-87.649818339,7.0,Medium
2025-04-27 22:44:00,41.89484426,-87.630462495,9.0,High
2025-04-27 21:30:00,41.886012928,-87.629505318,7.0,Medium
2025-04-27 21:10:00,41.879381337,-87.634201201,7.0,Medium
2025-04-27 20:50:00,41.879381337,-87.634201201,7.0,Medium
2025-04-27 20:20:00,41.875254895,-87.627618559,7.0,Medium
2025-04-27 19:50:00,41.877816242,-87.62066507,2.0,Low
2025-04-27 19:15:00,41.862903006,-87.62405026,10.0,High
2025-04-27 18:40:00,41.867428687,-87.626342565,2.0,Low
2025-04-27 18:30:00,41.868380637,-87.625847449,7.0,Medium
2025-04-27 18:25:00,41.883220669,-87.626601824,8.0,High
2025-04-27 18:19:00,41.880432396,-87.624355843,7.0,Medium
2025-04-27 17:50:00,41.894676408,-87.628150394,2.0,Low
2025-04-27 17:00:00,41.875452995,-87.620592186,9.0,High
2025-04-27 16:48:00,41.884640562,-87.629465296,7.0,Medium
2025-04-27 16:38:00,41.879202837,-87.626113652,8.0,High
2025-04-27 16:30:00,41.890081244,-87.62704405,7.0,Medium
2025-04-27 16:29:00,41.893469034,-87.632648229,7.0,Medium
2025-04-27 15:57:00,41.876587174,-87.628727499,4.0,Low
2025-04-27 15:25:00,41.875452995,-87.620592186,9.0,High
2025-04-27 15:00:00,41.893281677,-87.627596446,7.0,Medium
2025-04-27 14:13:00,41.869749161,-87.640107132,7.0,Medium
2025-04-27 13:59:00,41.885741029,-87.631711749,2.0,Low
2025-04-27 13:30:00,41.89484426,-87.630462495,8.0,High
2025-04-27 13:30:00,41.887709569,-87.64868665,8.0,High
2025-04-27 13:30:00,41.86501485,-87.616339378,4.0,Low
2025-04-27 12:45:00,41.885191719,-87.624486846,7.0,Medium
2025-04-27 12:02:00,41.895140898,-87.624255632,7.0,Medium
2025-04-27 11:13:00,41.893469034,-87.632648229,7.0,Medium
2025-04-27 10:35:00,41.890976131,-87.621752835,7.0,Medium
2025-04-27 09:25:00,41.880848307,-87.622827312,8.0,High
2025-04-27 07:32:00,41.893646656,-87.631177143,7.0,Medium
2025-04-27 07:18:00,41.875254895,-87.627618559,5.0,Medium
2025-04-27 05:52:00,41.893646656,-87.631177143,5.0,Medium
2025-04-27 05:04:00,41.89241837,-87.631811298,8.0,High
2025-04-27 04:23:00,41.892399782,-87.633262254,8.0,High
2025-04-27 04:00:00,41.889751946,-87.631072891,7.0,Medium
2025-04-27 04:00:00,41.889179572,-87.633062369,4.0,Low
2025-04-27 03:52:00,41.893541578,-87.629701805,8.0,High
2025-04-27 03:47:00,41.893541578,-87.629701805,7.0,Medium
2025-04-27 03:14:00,41.892571652,-87.621933457,8.0,High
2025-04-27 03:02:00,41.892935458,-87.635607011,7.0,Medium
2025-04-27 02:00:00,41.884249554,-87.650148454,7.0,Medium
2025-04-27 02:00:00,41.884249554,-87.650148454,7.0,Medium
2025-04-27 02:00:00,41.874508398,-87.627608412,7.0,Medium
2025-04-27 01:20:00,41.88451259,-87.647776992,6.0,Medium
2025-04-27 01:00:00,41.889179863,-87.633110109,8.0,High
2025-04-27 00:00:00,41.885013623,-87.63981361,4.0,Low
2025-04-27 00:00:00,41.881631341,-87.632355275,4.0,Low
2025-04-27 00:00:00,41.884249554,-87.650148454,7.0,Medium
2025-04-26 23:30:00,41.884249554,-87.650148454,7.0,Medium
2025-04-26 23:00:00,41.863642218,-87.627331436,8.0,High
2025-04-26 23:00:00,41.893137832,-87.637753417,4.0,Low
2025-04-26 21:50:00,41.885888079,-87.627942238,8.0,High
2025-04-26 21:30:00,41.8744151,-87.627609439,10.0,High
2025-04-26 21:00:00,41.885879253,-87.630979425,4.0,Low
2025-04-26 20:55:00,41.888165132,-87.622937212,7.0,Medium
2025-04-26 20:45:00,41.8844186,-87.644909902,7.0,Medium
2025-04-26 20:32:00,41.865035918,-87.643983468,2.0,Low
2025-04-26 19:35:00,41.891984471,-87.62416567,4.0,Low
2025-04-26 19:35:00,41.891984471,-87.62416567,7.0,Medium
2025-04-26 19:22:00,41.891243826,-87.620225683,7.0,Medium
2025-04-26 19:00:00,41.867417305,-87.627168747,8.0,High
2025-04-26 18:00:00,41.88993496,-87.637696349,9.0,High
2025-04-26 17:27:00,41.895003278,-87.62152816,4.0,Low
2025-04-26 17:10:00,41.883475491,-87.627876969,7.0,Medium
2025-04-26 17:10:00,41.880404956,-87.624356147,4.0,Low
2025-04-26 17:00:00,41.8910671,-87.628046859,11.0,High
2025-04-26 16:50:00,41.891620575,-87.63148948,4.0,Low
2025-04-26 16:41:00,41.86821682,-87.6304532,5.0,Medium
2025-04-26 16:30:00,41.891465732,-87.624153044,7.0,Medium
2025-04-26 16:00:00,41.886337253,-87.620687893,7.0,Medium
2025-04-26 16:00:00,41.894539838,-87.624243916,7.0,Medium
2025-04-26 15:36:00,41.877322814,-87.624298416,4.0,Low
2025-04-26 15:30:00,41.893223483,-87.63153437,7.0,Medium
2025-04-26 15:07:00,41.890013771,-87.631705393,6.0,Medium
2025-04-26 14:45:00,41.876607964,-87.627644063,7.0,Medium
2025-04-26 14:30:00,41.882381731,-87.629412971,7.0,Medium
2025-04-26 14:30:00,41.890900247,-87.639397357,8.0,High
2025-04-26 14:15:00,41.867214518,-87.642557607,7.0,Medium
2025-04-26 14:00:00,41.877847257,-87.653389223,4.0,Low
2025-04-26 13:46:00,41.887900618,-87.637101434,5.0,Medium
2025-04-26 13:30:00,41.884470703,-87.633102775,7.0,Medium
2025-04-26 13:30:00,41.884466819,-87.634266948,7.0,Medium
2025-04-26 12:00:00,41.881987892,-87.630078289,9.0,High
2025-04-26 11:53:00,41.884790951,-87.624469241,9.0,High
2025-04-26 11:35:00,41.866535025,-87.627391392,4.0,Low
2025-04-26 11:30:00,41.889751946,-87.631072891,7.0,Medium
2025-04-26 08:45:00,41.885367342,-87.626266013,4.0,Low
2025-04-26 08:00:00,41.866552752,-87.625812533,8.0,High
2025-04-26 07:06:00,41.889048224,-87.647677081,2.0,Low
2025-04-26 06:49:00,41.880366516,-87.6243529,5.0,Medium
2025-04-26 06:41:00,41.893646656,-87.631177143,5.0,Medium
2025-04-26 05:13:00,41.890777731,-87.634580101,7.0,Medium
2025-04-26 04:07:00,41.890049339,-87.628998255,8.0,High
2025-04-26 03:54:00,41.891308785,-87.614359614,4.0,Low
2025-04-26 03:00:00,41.89484588,-87.630278831,8.0,High
2025-04-26 02:50:00,41.893179495,-87.634671454,8.0,High
2025-04-26 02:25:00,41.887711996,-87.617139647,8.0,High
2025-04-26 01:52:00,41.878373345,-87.647255095,8.0,High
2025-04-26 01:20:00,41.893541578,-87.629701805,7.0,Medium
2025-04-26 01:00:00,41.896007035,-87.631232094,8.0,High
2025-04-26 00:25:00,41.893140033,-87.624204307,5.0,Medium
2025-04-26 00:01:00,41.880108035,-87.647309981,7.0,Medium
2025-04-26 00:01:00,41.879542637,-87.625144154,7.0,Medium
2025-04-26 00:00:00,41.893179585,-87.634686145,4.0,Low
2025-04-26 00:00:00,41.891694878,-87.626155832,4.0,Low
2025-04-25 23:40:00,41.869749161,-87.640107132,8.0,High
2025-04-25 23:30:00,41.886089496,-87.610029585,8.0,High
2025-04-25 23:20:00,41.893163281,-87.636067309,7.0,Medium
2025-04-25 23:20:00,41.893179495,-87.634671454,7.0,Medium
2025-04-25 23:17:00,41.893179495,-87.634671454,8.0,High
2025-04-25 23:17:00,41.893179495,-87.634671454,8.0,High
2025-04-25 23:00:00,41.879136957,-87.626110706,7.0,Medium
2025-04-25 23:00:00,41.893541578,-87.629701805,7.0,Medium
2025-04-25 22:51:00,41.8924816,-87.627351831,4.0,Low
2025-04-25 21:39:00,41.879381337,-87.634201201,7.0,Medium
2025-04-25 21:38:00,41.884286389,-87.648040145,4.0,Low
2025-04-25 20:51:00,41.891062111,-87.617043461,7.0,Medium
2025-04-25 20:30:00,41.893646656,-87.631177143,4.0,Low
2025-04-25 20:30:00,41.864153363,-87.621224322,8.0,High
2025-04-25 19:45:00,41.886146944,-87.624524028,7.0,Medium
2025-04-25 19:30:00,41.865397377,-87.640660777,7.0,Medium
2025-04-25 19:30:00,41.886179873,-87.624523664,7.0,Medium
2025-04-25 19:00:00,41.888993854,-87.626934833,8.0,High
2025-04-25 18:16:00,41.892017399,-87.624165306,4.0,Low
2025-04-25 18:13:00,41.885741029,-87.631711749,2.0,Low
2025-04-25 17:09:00,41.893469034,-87.632648229,7.0,Medium
2025-04-25 17:05:00,41.86821682,-87.6304532,5.0,Medium
2025-04-25 16:45:00,41.872903956,-87.633592535,5.0,Medium
2025-04-25 15:43:00,41.882080827,-87.636771693,4.0,Low
2025-04-25 15:35:00,41.882394062,-87.627844798,7.0,Medium
2025-04-25 14:51:00,41.868541914,-87.639235361,7.0,Medium
2025-04-25 14:50:00,41.882394062,-87.627844798,7.0,Medium
2025-04-25 13:00:00,41.887966168,-87.634790696,7.0,Medium
2025-04-25 12:35:00,41.870706735,-87.633293403,2.0,Low
2025-04-25 12:25:00,41.87227988,-87.629365941,4.0,Low
2025-04-25 11:55:00,41.881703396,-87.626203588,8.0,High
2025-04-25 11:46:00,41.876462276,-87.630737388,7.0,Medium
2025-04-25 11:30:00,41.870719013,-87.632606689,5.0,Medium
2025-04-25 11:28:00,41.86821682,-87.6304532,4.0,Low
2025-04-25 11:15:00,41.886370204,-87.620691199,5.0,Medium
2025-04-25 10:45:00,41.878156422,-87.629995452,7.0,Medium
2025-04-25 10:00:00,41.870355187,-87.630550934,4.0,Low
2025-04-25 09:55:00,41.867234401,-87.641301791,4.0,Low
2025-04-25 08:50:00,41.874381838,-87.641536792,5.0,Medium
2025-04-25 08:30:00,41.88573086,-87.625582609,7.0,Medium
