ID,Date,Primary Type,Description,Arrest,Domestic,District,Ward,Community Area,FBI Code,Latitude,Longitude,month,year,severity_score,risk_factor,in_radius,risk_level
13840576,2025-05-19 11:20:00,THEFT,OVER $500,False,False,5,9,53,06,41.677516669,-87.627451282,5,2025,5.0,7.0,False,Medium
13841150,2025-05-19 11:20:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,7,16,67,11,41.779273063,-87.676972155,5,2025,2.0,4.0,False,Low
13841557,2025-05-19 11:10:00,OTHER OFFENSE,TELEPHONE THREAT,False,False,25,36,19,08A,41.919520368,-87.760921537,5,2025,3.0,5.0,False,Medium
13841655,2025-05-19 11:10:00,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,False,False,25,36,23,04B,41.903509764,-87.717806169,5,2025,6.0,8.0,False,High
13840926,2025-05-19 11:00:00,THEFT,OVER $500,False,False,9,15,61,06,41.808578073,-87.667697497,5,2025,5.0,7.0,False,Medium
13843733,2025-05-19 11:00:00,MOTOR VEHICLE THEFT,"THEFT / RECOVERY - CYCLE, SCOOTER, BIKE WITH VIN",False,False,12,25,31,07,41.856699906,-87.661288815,5,2025,6.0,8.0,False,High
13840662,2025-05-19 11:00:00,CRIMINAL DAMAGE,TO PROPERTY,False,True,7,6,68,14,41.762410351,-87.642960785,5,2025,4.0,7.0,False,Medium
13840674,2025-05-19 11:00:00,OTHER OFFENSE,TELEPHONE THREAT,False,False,6,8,44,08A,41.750768359,-87.600322097,5,2025,3.0,5.0,False,Medium
13843209,2025-05-19 11:00:00,THEFT,$500 AND UNDER,False,False,19,44,6,06,41.936929341,-87.656433655,5,2025,5.0,7.0,False,Medium
13840658,2025-05-19 11:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,8,18,65,08B,41.757678154,-87.741643133,5,2025,6.0,9.0,False,High
13840743,2025-05-19 11:00:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,False,False,8,13,65,26,41.772223228,-87.727476277,5,2025,3.0,5.0,False,Medium
13840593,2025-05-19 11:00:00,ASSAULT,SIMPLE,False,False,16,38,17,08A,41.954035844,-87.796424031,5,2025,7.0,9.0,False,High
13841830,2025-05-19 11:00:00,CRIMINAL TRESPASS,TO LAND,False,False,1,3,33,26,41.853821891,-87.627105423,5,2025,3.0,5.0,False,Medium
13841492,2025-05-19 11:00:00,BURGLARY,HOME INVASION,False,False,11,24,27,05,41.870972096,-87.704287619,5,2025,6.0,8.0,False,High
13840518,2025-05-19 10:59:00,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,3,5,43,08B,41.765254273,-87.579351703,5,2025,6.0,9.0,False,High
13841569,2025-05-19 10:55:00,CRIMINAL DAMAGE,TO PROPERTY,False,False,4,7,43,14,41.754524223,-87.559968962,5,2025,4.0,6.0,False,Medium
13848058,2025-05-19 10:53:00,THEFT,OVER $500,False,False,25,29,18,06,41.936908402,-87.80394416,5,2025,5.0,7.0,False,Medium
13840529,2025-05-19 10:53:00,CRIMINAL TRESPASS,TO LAND,False,False,8,14,66,26,41.78205732,-87.70322518,5,2025,3.0,5.0,False,Medium
13843233,2025-05-19 10:52:00,THEFT,RETAIL THEFT,False,False,18,2,7,06,41.910835515,-87.653351515,5,2025,5.0,7.0,False,Medium
13840628,2025-05-19 10:50:00,ASSAULT,AGGRAVATED - HANDGUN,False,False,15,29,25,04A,41.884713441,-87.773373163,5,2025,7.0,9.0,False,High
13840625,2025-05-19 10:48:00,ASSAULT,SIMPLE,True,False,5,21,53,08A,41.677848665,-87.638700233,5,2025,7.0,7.0,False,Medium
13844237,2025-05-19 10:45:00,THEFT,$500 AND UNDER,False,False,14,1,22,06,41.916385726,-87.697165873,5,2025,5.0,7.0,False,Medium
13840537,2025-05-19 10:43:00,THEFT,RETAIL THEFT,False,False,10,25,30,06,41.851912036,-87.694622835,5,2025,5.0,7.0,False,Medium
13840607,2025-05-19 10:42:00,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,False,True,5,9,53,04A,41.660914943,-87.635343411,5,2025,7.0,10.0,False,High
13840535,2025-05-19 10:39:00,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,True,False,6,6,71,26,41.743370407,-87.642966912,5,2025,3.0,3.0,False,Low
13840550,2025-05-19 10:33:00,PUBLIC PEACE VIOLATION,OTHER VIOLATION,False,False,18,27,8,24,41.905903568,-87.640858621,5,2025,3.0,5.0,False,Medium
13840474,2025-05-19 10:30:00,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,False,False,14,1,24,07,41.910970788,-87.689677206,5,2025,6.0,8.0,False,High
13840638,2025-05-19 10:30:00,ROBBERY,ARMED - OTHER FIREARM,False,False,4,8,47,03,41.727100137,-87.593693103,5,2025,8.0,10.0,False,High
13842625,2025-05-19 10:30:00,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,False,False,11,37,23,04B,41.895316997,-87.728944145,5,2025,6.0,8.0,False,High
13841912,2025-05-19 10:30:00,CRIMINAL DAMAGE,TO VEHICLE,False,False,10,22,30,14,41.847203354,-87.711207646,5,2025,4.0,6.0,False,Medium
13841809,2025-05-19 10:30:00,THEFT,$500 AND UNDER,False,False,12,27,28,06,41.872581455,-87.666563875,5,2025,5.0,7.0,False,Medium
13842139,2025-05-19 10:28:00,THEFT,FROM BUILDING,False,False,16,45,15,06,41.953901335,-87.748121833,5,2025,5.0,7.0,False,Medium
13840690,2025-05-19 10:16:00,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",False,True,5,9,49,04B,41.709549293,-87.623570442,5,2025,6.0,9.0,False,High
13840654,2025-05-19 10:15:00,THEFT,$500 AND UNDER,False,False,17,33,14,06,41.972085624,-87.709262071,5,2025,5.0,7.0,False,Medium
13843591,2025-05-19 10:15:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,False,False,6,17,71,11,41.746848796,-87.654245576,5,2025,2.0,4.0,False,Low
13841112,2025-05-19 10:15:00,THEFT,OVER $500,False,False,19,44,6,06,41.942560278,-87.660134311,5,2025,5.0,7.0,False,Medium
13840582,2025-05-19 10:12:00,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,True,True,4,8,46,04B,41.747100391,-87.573466441,5,2025,6.0,7.0,False,Medium
13840568,2025-05-19 10:08:00,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,7,6,68,08B,41.777740745,-87.631760999,5,2025,6.0,9.0,True,High
13845207,2025-05-19 10:05:00,THEFT,OVER $500,False,False,14,32,24,06,41.911195855,-87.684807062,5,2025,5.0,7.0,False,Medium
13840921,2025-05-19 10:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,False,False,3,7,43,11,41.763842491,-87.565494524,5,2025,2.0,4.0,False,Low
13843461,2025-05-19 10:00:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,False,False,10,24,29,11,41.859903508,-87.724986405,5,2025,2.0,4.0,False,Low
13842359,2025-05-19 10:00:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,False,False,16,31,15,11,41.945075589,-87.757825858,5,2025,2.0,4.0,False,Low
13841586,2025-05-19 10:00:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,False,False,10,25,31,11,41.85114637,-87.683854053,5,2025,2.0,4.0,False,Low
13840393,2025-05-19 10:00:00,THEFT,OVER $500,False,False,1,42,32,06,41.87922222,-87.633758619,5,2025,5.0,7.0,False,Medium
13849218,2025-05-19 10:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,False,False,18,2,8,11,41.895003278,-87.62152816,5,2025,2.0,4.0,False,Low
13848716,2025-05-19 10:00:00,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,False,False,16,31,15,17,41.939898633,-87.754281422,5,2025,9.0,11.0,False,High
13840503,2025-05-19 10:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,6,8,44,08B,41.746686325,-87.601416572,5,2025,6.0,9.0,False,High
13841021,2025-05-19 10:00:00,THEFT,THEFT FROM MOTOR VEHICLE,False,False,14,35,22,06,41.924733499,-87.705611817,5,2025,5.0,7.0,False,Medium
13840460,2025-05-19 09:58:00,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",False,False,11,28,27,08A,41.877764511,-87.71090765,5,2025,7.0,9.0,False,High
13840592,2025-05-19 09:57:00,CRIMINAL TRESPASS,TO LAND,False,False,1,42,32,26,41.885901992,-87.632455489,5,2025,3.0,5.0,False,Medium
13840589,2025-05-19 09:49:00,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,5,9,53,08B,41.675504754,-87.627400057,5,2025,6.0,9.0,False,High
13842156,2025-05-19 09:40:00,THEFT,$500 AND UNDER,False,False,16,38,17,06,41.944067844,-87.827634087,5,2025,5.0,7.0,False,Medium
13840575,2025-05-19 09:38:00,CRIMINAL TRESPASS,TO LAND,False,False,7,16,68,26,41.779618399,-87.653767961,5,2025,3.0,5.0,False,Medium
13840491,2025-05-19 09:36:00,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,10,24,29,08B,41.858314988,-87.712751841,5,2025,6.0,9.0,False,High
13845217,2025-05-19 09:35:00,THEFT,RETAIL THEFT,False,False,1,34,32,06,41.88171846,-87.627760426,5,2025,5.0,7.0,False,Medium
13840443,2025-05-19 09:32:00,THEFT,RETAIL THEFT,True,False,1,34,32,06,41.86821682,-87.6304532,5,2025,5.0,5.0,False,Medium
13842418,2025-05-19 09:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,9,12,58,08B,41.816728308,-87.690783155,5,2025,6.0,9.0,False,High
13840479,2025-05-19 09:30:00,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,False,False,11,28,26,04B,41.881948328,-87.733902763,5,2025,6.0,8.0,False,High
13840422,2025-05-19 09:29:00,NARCOTICS,POSSESS - HEROIN (WHITE),True,False,11,27,23,18,41.900885473,-87.721765462,5,2025,5.0,5.0,False,Medium
13840469,2025-05-19 09:21:00,ROBBERY,STRONG ARM - NO WEAPON,False,False,15,29,25,03,41.872934044,-87.755976725,5,2025,8.0,10.0,False,High
13847605,2025-05-19 09:20:00,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,False,False,8,18,70,07,41.741526601,-87.705713833,5,2025,6.0,8.0,False,High
13840584,2025-05-19 09:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,5,10,54,08B,41.65867297,-87.602692139,5,2025,6.0,9.0,False,High
13841659,2025-05-19 09:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,9,12,58,08B,41.818120075,-87.702743389,5,2025,6.0,9.0,False,High
13840608,2025-05-19 09:09:00,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,3,20,69,08B,41.777503445,-87.615558861,5,2025,6.0,9.0,True,High
13846571,2025-05-19 09:00:00,BURGLARY,BURGLARY FROM MOTOR VEHICLE,True,False,22,21,73,06,41.731497731,-87.658074565,5,2025,6.0,6.0,False,Medium
13840774,2025-05-19 09:00:00,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,False,False,24,50,2,11,42.004315862,-87.707685216,5,2025,2.0,4.0,False,Low
13841499,2025-05-19 09:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,False,False,7,16,68,07,41.788343257,-87.647431183,5,2025,6.0,8.0,False,High
13840367,2025-05-19 09:00:00,CRIMINAL DAMAGE,TO VEHICLE,False,False,2,3,35,14,41.827337788,-87.628123054,5,2025,4.0,6.0,False,Medium
13842733,2025-05-19 09:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,False,False,8,15,66,11,41.776728093,-87.693330975,5,2025,2.0,4.0,False,Low
13840913,2025-05-19 09:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,False,False,12,27,28,07,41.888251954,-87.666239352,5,2025,6.0,8.0,False,High
13842895,2025-05-19 09:00:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,False,False,2,5,41,11,41.795937177,-87.582556767,5,2025,2.0,4.0,False,Low
13840811,2025-05-19 09:00:00,CRIMINAL DAMAGE,TO VEHICLE,False,False,25,31,21,14,41.936853833,-87.720172313,5,2025,4.0,6.0,False,Medium
13842598,2025-05-19 09:00:00,ASSAULT,SIMPLE,False,False,2,3,38,08A,41.809220836,-87.626902264,5,2025,7.0,9.0,False,High
13840416,2025-05-19 09:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,4,7,43,08B,41.753550633,-87.565793115,5,2025,6.0,9.0,False,High
13841726,2025-05-19 08:50:00,BURGLARY,FORCIBLE ENTRY,False,False,6,6,69,05,41.7571783,-87.629610031,5,2025,6.0,8.0,False,High
13840489,2025-05-19 08:44:00,BATTERY,"AGG. PROTECTED EMPLOYEE - HANDS, FISTS, FEET, SERIOUS INJURY",True,False,25,26,23,04B,41.911590736,-87.73531182,5,2025,6.0,6.0,False,Medium
13840522,2025-05-19 08:43:00,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,True,False,12,27,27,04A,41.88546223,-87.69394357,5,2025,7.0,7.0,False,Medium
13840408,2025-05-19 08:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,12,27,27,08B,41.88287843,-87.698129993,5,2025,6.0,9.0,False,High
13840712,2025-05-19 08:37:00,BATTERY,SIMPLE,False,True,3,6,69,08B,41.764899756,-87.615255831,5,2025,6.0,9.0,True,High
13840505,2025-05-19 08:32:00,ASSAULT,SIMPLE,False,False,10,24,29,08A,41.863406877,-87.710455868,5,2025,7.0,9.0,False,High
13841149,2025-05-19 08:31:00,THEFT,RETAIL THEFT,False,False,1,34,32,06,41.88171846,-87.627760426,5,2025,5.0,7.0,False,Medium
13841202,2025-05-19 08:30:00,THEFT,$500 AND UNDER,False,True,25,36,23,06,41.906228105,-87.730512728,5,2025,5.0,8.0,False,High
13841732,2025-05-19 08:30:00,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,False,False,12,25,31,11,41.854855548,-87.651474466,5,2025,2.0,4.0,False,Low
13840386,2025-05-19 08:30:00,THEFT,$500 AND UNDER,False,False,4,7,43,06,41.751827103,-87.559231739,5,2025,5.0,7.0,False,Medium
13842189,2025-05-19 08:30:00,THEFT,POCKET-PICKING,False,False,1,34,32,06,41.879083482,-87.630811493,5,2025,5.0,7.0,False,Medium
13840437,2025-05-19 08:30:00,NARCOTICS,POSSESS - CRACK,True,False,10,24,30,18,41.844162699,-87.695199039,5,2025,5.0,5.0,False,Medium
28704,2025-05-19 08:24:00,HOMICIDE,FIRST DEGREE MURDER,True,False,11,27,28,01A,41.876810835,-87.687295541,5,2025,10.0,10.0,False,High
13841170,2025-05-19 08:20:00,BURGLARY,FORCIBLE ENTRY,False,False,25,30,19,05,41.937855061,-87.78348634,5,2025,6.0,8.0,False,High
13842167,2025-05-19 08:16:00,THEFT,$500 AND UNDER,False,False,12,25,31,06,41.854568247,-87.6520795,5,2025,5.0,7.0,False,Medium
13840358,2025-05-19 08:15:00,THEFT,OVER $500,False,False,1,3,33,06,41.853676611,-87.622239838,5,2025,5.0,7.0,False,Medium
13840429,2025-05-19 08:15:00,THEFT,$500 AND UNDER,False,False,1,42,32,06,41.884650262,-87.627915459,5,2025,5.0,7.0,False,Medium
13841489,2025-05-19 08:15:00,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",False,False,11,28,26,08A,41.884051362,-87.72365569,5,2025,7.0,9.0,False,High
13840486,2025-05-19 08:12:00,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,4,8,43,08B,41.752508359,-87.583330605,5,2025,6.0,9.0,False,High
13841514,2025-05-19 08:00:00,ASSAULT,SIMPLE,False,False,22,21,49,08A,41.68995741,-87.637460623,5,2025,7.0,9.0,False,High
13840418,2025-05-19 08:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,True,True,8,18,70,08B,41.737584274,-87.726380334,5,2025,6.0,7.0,False,Medium
13840787,2025-05-19 08:00:00,CRIMINAL DAMAGE,TO VEHICLE,False,False,6,17,71,14,41.746330371,-87.658479822,5,2025,4.0,6.0,False,Medium
13841296,2025-05-19 08:00:00,CRIMINAL TRESPASS,TO RESIDENCE,False,False,3,6,69,26,41.762158746,-87.609656411,5,2025,3.0,5.0,False,Medium
13840411,2025-05-19 08:00:00,ASSAULT,SIMPLE,False,True,11,37,23,08A,41.899956643,-87.722556723,5,2025,7.0,10.0,False,High
13840545,2025-05-19 08:00:00,BURGLARY,BURGLARY FROM MOTOR VEHICLE,False,False,2,4,35,06,41.833139425,-87.615319213,5,2025,6.0,8.0,False,High
13841029,2025-05-19 08:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,False,False,10,24,30,07,41.851038664,-87.706450309,5,2025,6.0,8.0,False,High
13840740,2025-05-19 08:00:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,False,False,11,27,23,26,41.892543961,-87.719891107,5,2025,3.0,5.0,False,Medium
13846847,2025-05-19 08:00:00,THEFT,OVER $500,False,False,12,25,31,06,41.857044461,-87.649920503,5,2025,5.0,7.0,False,Medium
13840448,2025-05-19 07:57:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,False,True,7,16,68,26,41.773636117,-87.648269776,5,2025,3.0,6.0,False,Medium
13840349,2025-05-19 07:49:00,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,False,False,9,20,61,26,41.806007307,-87.667331647,5,2025,3.0,5.0,False,Medium
13840510,2025-05-19 07:47:00,CRIMINAL DAMAGE,TO PROPERTY,False,False,3,6,69,14,41.76410328,-87.624879224,5,2025,4.0,6.0,True,Medium
13840456,2025-05-19 07:45:00,CRIMINAL DAMAGE,TO PROPERTY,False,True,4,10,46,14,41.735033879,-87.545782092,5,2025,4.0,7.0,False,Medium
13840746,2025-05-19 07:40:00,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,False,False,18,2,7,07,41.911151209,-87.63598179,5,2025,6.0,8.0,False,High
13840377,2025-05-19 07:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,True,True,5,21,53,08B,41.675014828,-87.660092839,5,2025,6.0,7.0,False,Medium
13840331,2025-05-19 07:30:00,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,False,False,14,26,24,07,41.911247219,-87.701901094,5,2025,6.0,8.0,False,High
13840781,2025-05-19 07:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,False,False,3,5,43,07,41.7661636,-87.584113638,5,2025,6.0,8.0,False,High
13840359,2025-05-19 07:27:00,NARCOTICS,POSSESS - CRACK,True,False,11,27,23,18,41.895445687,-87.718037872,5,2025,5.0,5.0,False,Medium
13842209,2025-05-19 07:25:00,THEFT,RETAIL THEFT,False,False,19,43,7,06,41.930906002,-87.644017035,5,2025,5.0,7.0,False,Medium
13841090,2025-05-19 07:15:00,CRIMINAL DAMAGE,TO VEHICLE,False,False,9,11,34,14,41.839301096,-87.634131216,5,2025,4.0,6.0,False,Medium
13840572,2025-05-19 07:00:00,THEFT,OVER $500,False,True,7,6,68,06,41.77314378,-87.634868524,5,2025,5.0,8.0,True,High
13841583,2025-05-19 07:00:00,CRIMINAL DAMAGE,TO VEHICLE,False,False,12,28,28,14,41.862311292,-87.649100838,5,2025,4.0,6.0,False,Medium
13840961,2025-05-19 07:00:00,THEFT,THEFT FROM MOTOR VEHICLE,False,False,19,47,6,06,41.955104853,-87.670645468,5,2025,5.0,7.0,False,Medium
13840703,2025-05-19 07:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,False,False,16,41,76,07,41.977609479,-87.846467101,5,2025,6.0,8.0,False,High
13840508,2025-05-19 07:00:00,ASSAULT,AGGRAVATED - HANDGUN,False,True,7,16,68,04A,41.783292243,-87.651323906,5,2025,7.0,10.0,False,High
13840605,2025-05-19 06:50:00,CRIMINAL DAMAGE,TO PROPERTY,False,False,14,1,22,14,41.92842014,-87.702815853,5,2025,4.0,6.0,False,Medium
13842928,2025-05-19 06:50:00,THEFT,OVER $500,False,False,7,17,68,06,41.760902351,-87.649152953,5,2025,5.0,7.0,False,Medium
13840599,2025-05-19 06:43:00,BURGLARY,ATTEMPT FORCIBLE ENTRY,False,False,8,16,66,05,41.771521464,-87.683429837,5,2025,6.0,8.0,False,High
13840827,2025-05-19 06:30:00,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,False,False,18,42,8,03,41.891062111,-87.617043461,5,2025,8.0,10.0,False,High
13840997,2025-05-19 06:30:00,THEFT,$500 AND UNDER,False,False,4,7,46,06,41.744208813,-87.55030535,5,2025,5.0,7.0,False,Medium
13841285,2025-05-19 06:20:00,THEFT,OVER $500,False,False,7,16,68,06,41.785147163,-87.648979582,5,2025,5.0,7.0,False,Medium
13841324,2025-05-19 06:20:00,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",False,True,4,7,43,04B,41.753087441,-87.563830618,5,2025,6.0,9.0,False,High
13840573,2025-05-19 06:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,6,8,44,08B,41.733888499,-87.606427337,5,2025,6.0,9.0,False,High
13841298,2025-05-19 06:00:00,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,False,False,18,43,8,07,41.905202691,-87.62716027,5,2025,6.0,8.0,False,High
13840322,2025-05-19 06:00:00,CRIMINAL DAMAGE,TO VEHICLE,False,False,4,10,52,14,41.722148451,-87.536496062,5,2025,4.0,6.0,False,Medium
13840370,2025-05-19 06:00:00,THEFT,$500 AND UNDER,False,False,2,4,35,06,41.833139425,-87.615319213,5,2025,5.0,7.0,False,Medium
13841329,2025-05-19 06:00:00,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,False,False,4,10,46,07,41.738084558,-87.531356387,5,2025,6.0,8.0,False,High
13841536,2025-05-19 06:00:00,THEFT,$500 AND UNDER,False,False,24,49,1,06,42.016551571,-87.680473633,5,2025,5.0,7.0,False,Medium
13841284,2025-05-19 05:45:00,CRIMINAL DAMAGE,TO PROPERTY,False,False,3,5,43,14,41.773545067,-87.567776374,5,2025,4.0,6.0,False,Medium
13841268,2025-05-19 05:40:00,BURGLARY,ATTEMPT FORCIBLE ENTRY,False,False,11,28,25,05,41.879264158,-87.743919492,5,2025,6.0,8.0,False,High
13841058,2025-05-19 05:30:00,CRIMINAL DAMAGE,TO PROPERTY,False,True,6,17,71,14,41.755870407,-87.659556354,5,2025,4.0,7.0,False,Medium
13848795,2025-05-19 05:29:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,False,False,7,20,68,11,41.777309867,-87.640802922,5,2025,2.0,4.0,True,Low
13840260,2025-05-19 05:28:00,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,5,10,54,08B,41.65788307,-87.597603478,5,2025,6.0,9.0,False,High
13840496,2025-05-19 05:20:00,BATTERY,SIMPLE,False,False,10,24,29,08B,41.859836913,-87.70296877,5,2025,6.0,8.0,False,High
13840316,2025-05-19 05:13:00,THEFT,RETAIL THEFT,False,False,12,36,24,06,41.895732399,-87.687784384,5,2025,5.0,7.0,False,Medium
13840319,2025-05-19 05:05:00,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,2,4,36,08B,41.823125769,-87.602725951,5,2025,6.0,9.0,False,High
13840251,2025-05-19 05:05:00,THEFT,THEFT FROM MOTOR VEHICLE,False,False,9,11,60,06,41.8336575,-87.642518584,5,2025,5.0,7.0,False,Medium
13843558,2025-05-19 05:00:00,THEFT,$500 AND UNDER,False,False,16,41,10,06,41.976489992,-87.788483018,5,2025,5.0,7.0,False,Medium
13840324,2025-05-19 04:35:00,THEFT,OVER $500,False,False,12,25,31,06,41.851340448,-87.646457598,5,2025,5.0,7.0,False,Medium
13842200,2025-05-19 04:30:00,THEFT,$500 AND UNDER,False,False,22,21,73,06,41.724031253,-87.645716225,5,2025,5.0,7.0,False,Medium
13841233,2025-05-19 04:28:00,CRIMINAL DAMAGE,TO VEHICLE,False,False,9,16,61,14,41.798488017,-87.665920533,5,2025,4.0,6.0,False,Medium
13840265,2025-05-19 04:22:00,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,False,True,15,29,25,02,41.869786389,-87.774281815,5,2025,9.0,12.0,False,High
13841441,2025-05-19 04:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,6,6,44,08B,41.743031783,-87.605008748,5,2025,6.0,9.0,False,High
13840293,2025-05-19 04:13:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,False,True,10,24,30,26,41.850011239,-87.700749242,5,2025,3.0,6.0,False,Medium
13840282,2025-05-19 04:02:00,BATTERY,DOMESTIC BATTERY SIMPLE,True,True,25,37,23,08B,41.904423517,-87.729681127,5,2025,6.0,7.0,False,Medium
13840271,2025-05-19 04:00:00,OTHER OFFENSE,TELEPHONE THREAT,False,True,1,3,35,08A,41.841471897,-87.629204627,5,2025,3.0,6.0,False,Medium
13840368,2025-05-19 04:00:00,OTHER OFFENSE,OTHER VEHICLE OFFENSE,False,False,3,20,69,26,41.776037752,-87.615520212,5,2025,3.0,5.0,True,Medium
13840300,2025-05-19 04:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,False,False,9,12,58,07,41.820002276,-87.6986894,5,2025,6.0,8.0,False,High
13840312,2025-05-19 04:00:00,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,False,False,5,9,53,07,41.68093125,-87.627553074,5,2025,6.0,8.0,False,High
13840305,2025-05-19 04:00:00,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,False,False,9,11,34,03,41.830871136,-87.631500365,5,2025,8.0,10.0,False,High
13845972,2025-05-19 03:52:00,OTHER OFFENSE,TELEPHONE THREAT,False,False,4,10,52,08A,41.70583553,-87.531658418,5,2025,3.0,5.0,False,Medium
13840315,2025-05-19 03:52:00,ARSON,ATTEMPT ARSON,False,False,14,1,22,09,41.924250125,-87.699546076,5,2025,9.0,11.0,False,High
13840285,2025-05-19 03:47:00,THEFT,$500 AND UNDER,False,True,6,6,44,06,41.750940757,-87.625185222,5,2025,5.0,8.0,False,High
13840272,2025-05-19 03:42:00,CRIMINAL DAMAGE,TO VEHICLE,False,False,4,10,52,14,41.700185934,-87.538909428,5,2025,4.0,6.0,False,Medium
13840240,2025-05-19 03:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,True,True,16,30,15,08B,41.944953939,-87.767582571,5,2025,6.0,7.0,False,Medium
13843399,2025-05-19 03:36:00,BATTERY,DOMESTIC BATTERY SIMPLE,False,True,22,19,74,08B,41.683935959,-87.721829061,5,2025,6.0,9.0,False,High
13840339,2025-05-19 03:21:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,True,False,15,29,25,15,41.871750623,-87.754757382,5,2025,7.0,7.0,False,Medium
13840269,2025-05-19 03:20:00,ASSAULT,AGGRAVATED - OTHER FIREARM,False,False,4,8,45,04A,41.754569374,-87.59434901,5,2025,7.0,9.0,False,High
13840206,2025-05-19 03:10:00,CRIMINAL DAMAGE,TO PROPERTY,False,True,7,16,68,14,41.788374254,-87.649869307,5,2025,4.0,7.0,False,Medium
13840267,2025-05-19 03:05:00,BATTERY,DOMESTIC BATTERY SIMPLE,True,True,1,34,28,08B,41.881847601,-87.641772074,5,2025,6.0,7.0,False,Medium
13841017,2025-05-19 03:00:00,THEFT,$500 AND UNDER,False,False,18,2,8,06,41.90840423,-87.6346267,5,2025,5.0,7.0,False,Medium
